iter	RMSE
1499	0.02291705557
1500	0.02291681347
1501	0.02291574028
1502	0.02291455414
1503	0.02291224825
1504	0.02291024593
1505	0.02290864591
1506	0.02290479899
1507	0.02290386354
1508	0.02289942973
1509	0.02289662902
1510	0.02289339122
1511	0.02289133677
1512	0.0228873512
1513	0.02288625299
1514	0.02288531391
1515	0.02288183496
1516	0.02288015656
1517	0.02287981847
1518	0.02287764641
1519	0.02287489751
1520	0.02287249624
1521	0.02286982391
1522	0.02286787888
1523	0.02286442503
1524	0.02285865793
1525	0.02285716632
1526	0.02285388371
1527	0.02285077172
1528	0.02284992467
1529	0.02284759851
1530	0.02284583884
1531	0.02284544315
1532	0.02284189184
1533	0.0228417408
1534	0.02284102019
1535	0.02283854007
1536	0.02283758213
1537	0.02283679168
1538	0.02283378922
1539	0.02283316717
1540	0.02283099156
1541	0.0228279558
1542	0.02282570529
1543	0.02282361052
1544	0.02281980851
1545	0.02281786737
1546	0.02281567329
1547	0.0228139569
1548	0.02281146444
1549	0.02280951876
1550	0.0228087649
1551	0.02280809371
1552	0.0228065448
1553	0.02280006303
1554	0.02279840032
1555	0.02279777977
1556	0.02279432493
1557	0.0227923226
1558	0.02279175215
1559	0.02279060915
1560	0.02278970625
1561	0.02278827235
1562	0.02278481137
1563	0.02278282666
1564	0.0227814462
1565	0.02278104583
1566	0.02277762729
1567	0.02277569339
1568	0.02277414996
1569	0.02277249464
1570	0.02277133834
1571	0.02276787136
1572	0.02276489802
1573	0.02275948706
1574	0.02275757445
1575	0.02275376082
1576	0.0227501319
1577	0.02274714986
1578	0.02274520496
1579	0.0227447984
1580	0.02274359795
1581	0.02274311582
1582	0.02274092449
1583	0.02273705749
1584	0.02273661633
1585	0.02273574192
1586	0.02273229752
1587	0.02273215329
1588	0.02272945247
1589	0.02272714183
1590	0.02272103467
1591	0.02271668685
1592	0.02271248265
1593	0.0227120645
1594	0.02270664393
1595	0.02270559538
1596	0.02270362069
1597	0.02270197672
1598	0.0226993208
1599	0.02269882182
1600	0.02269533988
1601	0.0226927768
1602	0.02268965054
1603	0.02268726214
1604	0.02268673264
1605	0.02268342695
1606	0.02268118004
1607	0.02267824052
1608	0.02267477825
1609	0.02267387238
1610	0.02267322615
1611	0.02267212748
1612	0.02267196436
1613	0.02266979645
1614	0.02266880325
1615	0.02266764382
1616	0.02266621523
1617	0.02265958362
1618	0.02265770056
1619	0.02265399718
1620	0.02265184718
1621	0.02264860317
1622	0.02264604123
1623	0.0226412232
1624	0.02263953681
1625	0.02263685697
1626	0.02263548922
1627	0.02263352011
1628	0.02262861328
1629	0.02262599304
1630	0.02262434022
1631	0.02262257553
1632	0.02262097444
1633	0.02261844805
1634	0.02261652819
1635	0.02261548393
1636	0.0226131583
1637	0.02261097813
1638	0.02260767375
1639	0.02260751983
1640	0.02260467215
1641	0.02260293852
1642	0.0225993226
1643	0.02259675306
1644	0.02259424569
1645	0.02259369306
1646	0.02259189275
1647	0.02258715427
1648	0.02258387934
1649	0.02258129671
1650	0.02257882032
1651	0.02257493253
1652	0.02257197218
1653	0.02256918602
1654	0.02256756665
1655	0.02256656179
1656	0.02256040834
1657	0.02255379089
1658	0.02255279599
1659	0.02255004592
1660	0.02254605301
1661	0.02254516887
1662	0.02254405669
1663	0.02254225533
1664	0.02254026324
1665	0.02253898099
1666	0.0225356984
1667	0.0225343838
1668	0.02253422702
1669	0.02253213016
1670	0.02252719798
1671	0.0225265742
1672	0.0225248292
1673	0.02252308101
1674	0.02252205315
1675	0.022519081
1676	0.02251650085
1677	0.02251402115
1678	0.02250941427
1679	0.0225064378
1680	0.02250461743
1681	0.02250433138
1682	0.0225029113
1683	0.02249940404
1684	0.02249795923
1685	0.02249624335
1686	0.02249399729
1687	0.02249283217
1688	0.02249135736
1689	0.02248969373
1690	0.02248760886
1691	0.0224855863
1692	0.0224825231
1693	0.02248177731
1694	0.02247666771
1695	0.02247199673
1696	0.02246968078
1697	0.02246797397
1698	0.02246522188
1699	0.02246305684
1700	0.022461943
1701	0.02246138919
1702	0.0224597333
1703	0.02245735072
1704	0.02245032524
1705	0.02244706687
1706	0.02244479732
1707	0.02244069526
1708	0.0224377846
1709	0.02243617692
1710	0.02243145451
1711	0.02242811078
1712	0.02242595394
1713	0.02242478859
1714	0.02242445492
1715	0.02242427358
1716	0.02242238493
1717	0.02242108228
1718	0.02241961275
1719	0.02241691537
1720	0.02241654759
1721	0.02241280344
1722	0.02241074456
1723	0.02240947083
1724	0.02240725162
1725	0.0224060677
1726	0.02240475671
1727	0.02240365108
1728	0.02240029409
1729	0.02239759816
1730	0.02239744154
1731	0.02239725862
1732	0.02239587996
1733	0.02239458426
1734	0.02239150133
1735	0.02238886012
1736	0.02238478716
1737	0.02238294998
1738	0.02238186667
1739	0.02238133318
1740	0.02237836281
1741	0.02237711641
1742	0.02237394115
1743	0.02237312369
1744	0.02236914983
1745	0.0223662449
1746	0.0223652904
1747	0.02236281095
1748	0.02236217576
1749	0.02236069494
1750	0.02235921346
1751	0.02235644459
1752	0.02235335172
1753	0.02235112721
1754	0.02235004121
1755	0.02234481957
1756	0.02234401397
1757	0.022342649
1758	0.02233989324
1759	0.02233596532
1760	0.02233444586
1761	0.0223331955
1762	0.02232918597
1763	0.0223276167
1764	0.0223256171
1765	0.0223253667
1766	0.0223249829
1767	0.02232134934
1768	0.02232112786
1769	0.02231886547
